country,cluster_id,year.x,year.y,lat,lon,lsms_id.x,lsms_id.y,diff_of_index,index_of_diff,asset_index.x,asset_index.y,n
tz,1101002005,2008,2012,-7.6761298179626465,35.73630905151367,tz_1101002005_2008,tz_1101002005_2012,0.8239610638813215,0.09899655904303714,-1.3186538021406462,-0.49469273825932475,4
tz,1101012002,2008,2012,-7.940420150756836,35.064781188964844,tz_1101012002_2008,tz_1101012002_2012,0.7520475640837082,0.24772656595485282,-0.6967543645946221,0.05529319948908602,5
tz,1102010004,2008,2012,-8.550919532775879,34.839271545410156,tz_1102010004_2008,tz_1102010004_2012,1.147077423306445,-0.6137391017721597,-1.2889754738545676,-0.14189805054812263,3
tz,1102012001,2008,2012,-8.402629852294922,34.74557876586914,tz_1102012001_2008,tz_1102012001_2012,0.24473330995095038,-0.5324091409202547,-0.8429002713607123,-0.598166961409762,4
tz,1102028002,2008,2012,-8.521160125732422,35.35015106201172,tz_1102028002_2008,tz_1102028002_2012,0.7371685065649127,1.2861599348529356,0.3145616240461379,1.0517301306110507,5
tz,1103011306,2008,2012,-8.976869583129883,33.95320129394531,tz_1103011306_2008,tz_1103011306_2012,0.850063819195549,-0.5114756287307962,-1.3485500208929377,-0.49848620169738883,3
tz,1104001001,2008,2012,-9.2803497314453125,34.71855163574219,tz_1104001001_2008,tz_1104001001_2012,0.48783685565766266,-0.10211470445753823,-0.7444127214998559,-0.2565758658421932,6
tz,1104012003,2008,2012,-9.065179824829102,34.793209075927734,tz_1104012003_2008,tz_1104012003_2012,1.6455408278624757,0.1639994821199844,-1.4968371970675083,0.14870363079496737,3
tz,1105003001,2008,2012,-9.822159767150879,34.45354080200195,tz_1105003001_2008,tz_1105003001_2012,0.25708141223006586,-0.023904200502102926,-1.435851429377323,-1.1787700171472573,5
tz,1105018002,2008,2012,-10.084230422973633,34.57978820800781,tz_1105018002_2008,tz_1105018002_2012,0.06620804066815342,-0.2808203120631285,-1.21183192887065,-1.1456238882024965,4
tz,1105019301,2008,2012,-10.078590393066406,34.65861129760742,tz_1105019301_2008,tz_1105019301_2012,-0.16606191352387634,0.42590367307250554,-0.7986151941848297,-0.9646771077087061,3
tz,1106001013,2008,2012,-7.744349956512451,35.70446014404297,tz_1106001013_2008,tz_1106001013_2012,0.8977540621602702,0.5923554147188672,0.1922138856234749,1.0899679477837452,3
tz,1106002331,2008,2012,-7.74167013168335,35.69744110107422,tz_1106002331_2008,tz_1106002331_2012,0.6929513249220494,0.8070382447430942,1.7496826596738377,2.4426339845958873,8
tz,1106009307,2008,2012,-7.789750099182129,35.67259979248047,tz_1106009307_2008,tz_1106009307_2012,1.3041457464822912,0.6816440841255168,1.2171632736817568,2.521309020164048,6
tz,1107006009,2008,2012,-7.513070106506348,36.442440032958984,tz_1107006009_2008,tz_1107006009_2012,0.961081227118233,-0.12194009194192974,-1.5695163496203701,-0.6084351225021373,6
tz,1201003002,2008,2012,-7.7874298095703125,33.407371520996094,tz_1201003002_2008,tz_1201003002_2012,0.905006855948508,0.6559962344044172,-1.4582085274100067,-0.5532016714614987,6
tz,1201007306,2008,2012,-8.445560455322266,33.146400451660156,tz_1201007306_2008,tz_1201007306_2012,0.5155973141723937,0.35590141513160223,-0.2736632223329243,0.24193409183946943,7
tz,1201012001,2008,2012,-8.696869850158691,33.28855895996094,tz_1201012001_2008,tz_1201012001_2012,0.9348164911144371,-0.8321146268678452,-1.5810455366363512,-0.646229045521914,3
tz,1201018004,2008,2012,-8.425009727478027,33.02091979980469,tz_1201018004_2008,tz_1201018004_2012,0.4103803005191068,-0.35764508937465206,-0.6118634493823453,-0.2014831488632385,7
tz,1202006003,2008,2012,-9.246479988098145,33.35498809814453,tz_1202006003_2008,tz_1202006003_2012,0.969077351919417,-0.210421264483156,-1.6923045401057195,-0.7232271881863026,4
tz,1202008001,2008,2012,-9.138460159301758,33.33795166015625,tz_1202008001_2008,tz_1202008001_2012,0.4492888819374132,-0.47010378585413093,-1.3905355070130967,-0.9412466250756837,5
tz,1203003001,2008,2012,-9.427490234375,33.973899841308594,tz_1203003001_2008,tz_1203003001_2012,0.14903143434411523,0.21743247509338823,-1.2393147289811988,-1.0902832946370835,7
tz,1203015002,2008,2012,-9.638179779052734,33.96001052856445,tz_1203015002_2008,tz_1203015002_2012,0.14160909229795443,0.1216538054003767,0.3702994645554621,0.5119085568534165,3
tz,1204025007,2008,2012,-9.27083969116211,33.60054016113281,tz_1204025007_2008,tz_1204025007_2012,0.1853447724724047,-0.5185753824717783,-1.56330458257513,-1.3779598101027253,3
tz,1205014001,2008,2012,-9.479180335998535,33.12928009033203,tz_1205014001_2008,tz_1205014001_2012,0.536936777922679,0.19421755785455241,-0.5895836392292726,-0.052646861306593684,3
tz,1205015003,2008,2012,-9.430410385131836,33.06618881225586,tz_1205015003_2008,tz_1205015003_2012,0.5222065207366995,0.3244223647244959,-0.7937036306468651,-0.2714971099101655,6
tz,1206006004,2008,2012,-8.890520095825195,33.0212287902832,tz_1206006004_2008,tz_1206006004_2012,0.7699329978261784,-0.5456722203792679,-1.0386418559369732,-0.26870885811079487,4
tz,1206007005,2008,2012,-8.886630058288574,33.134681701660156,tz_1206007005_2008,tz_1206007005_2012,0.08993236808054501,-0.5285055403702859,-1.7295795493309876,-1.6396471812504425,6
tz,1206016001,2008,2012,-9.147040367126465,32.880210876464844,tz_1206016001_2008,tz_1206016001_2012,0.6228087207265327,-0.09317709188468747,-0.4944927391195822,0.12831598160695049,5
tz,1207004001,2008,2012,-8.638750076293945,34.331241607666016,tz_1207004001_2008,tz_1207004001_2012,0.3884863748137178,-0.345160178788884,-1.5370686307011505,-1.1485822558874328,6
tz,1208016305,2008,2012,-8.894960403442383,33.50244903564453,tz_1208016305_2008,tz_1208016305_2012,1.097357623768587,0.8504461094702512,0.21422196015312603,1.311579583921713,5
tz,1301002003,2008,2012,-4.229229927062988,34.427040100097656,tz_1301002003_2008,tz_1301002003_2012,-0.10997515833841835,0.3757726696419178,-1.1037905638426337,-1.213765722181052,5
tz,1301024001,2008,2012,-4.401279926300049,34.272708892822266,tz_1301024001_2008,tz_1301024001_2012,0.4129583795006217,-0.48415338791185064,-1.3654781142276575,-0.9525197347270358,3
tz,1302016004,2008,2012,-5.5665998458862305,34.66801071166992,tz_1302016004_2008,tz_1302016004_2012,0.4839265837462726,-0.8011285152489771,-1.7169635999988184,-1.233037016252546,3
tz,1303003002,2008,2012,-5.499929904937744,34.97288131713867,tz_1303003002_2008,tz_1303003002_2012,0.6640832729562702,-0.9613084098199537,-1.3283380250484917,-0.6642547520922216,4
tz,1303017003,2008,2012,-5.952340126037598,34.062068939208984,tz_1303017003_2008,tz_1303017003_2012,-0.29064882265877223,-0.05007022377386014,-1.1136509363978142,-1.4042997590565864,7
tz,1304004026,2008,2012,-4.80935001373291,34.75408172607422,tz_1304004026_2008,tz_1304004026_2012,1.204006830130999,1.4782810797739427,1.6723511415749923,2.8763579717059913,4
tz,1304012003,2008,2012,-4.923980236053467,34.7040901184082,tz_1304012003_2008,tz_1304012003_2012,0.1717810614620765,-0.11171635011548997,-0.8495361762130055,-0.6777551147509291,3
tz,1401010022,2008,2012,-4.234429836273193,33.17461013793945,tz_1401010022_2008,tz_1401010022_2012,0.47935090655892726,0.9978219202420658,0.42580114029660704,0.9051520468555343,5
tz,1402004003,2008,2012,-4.144979953765869,33.9851188659668,tz_1402004003_2008,tz_1402004003_2012,0.5715424765779465,0.8165204574272062,-0.9076066011591227,-0.3360641245811762,4
tz,1402008002,2008,2012,-4.208549976348877,33.80453109741211,tz_1402008002_2008,tz_1402008002_2012,0.07357371555980503,-0.06724526290240554,-1.437870058771958,-1.3642963432121529,5
tz,1402009002,2008,2012,-4.098120212554932,33.93003845214844,tz_1402009002_2008,tz_1402009002_2012,0.34462839828467484,0.13482234036780305,-1.0285414127713364,-0.6839130144866614,4
tz,1402024001,2008,2012,-4.556920051574707,33.438411712646484,tz_1402024001_2008,tz_1402024001_2012,-0.31106071831120874,-0.5699827567025497,-0.945090096036122,-1.2561508143473308,4
tz,1403001004,2008,2012,-4.9651899337768555,33.51190185546875,tz_1403001004_2008,tz_1403001004_2012,0.6117640439591272,-0.9162898476359276,-1.2264081758892378,-0.6146441319301106,3
tz,1403016002,2008,2012,-4.258150100708008,32.54365921020508,tz_1403016002_2008,tz_1403016002_2012,0.51022364722184,0.06788332897874952,-1.3066898094641408,-0.7964661622423008,4
tz,1404018001,2008,2012,-4.577070236206055,32.155879974365234,tz_1404018001_2008,tz_1404018001_2012,0.2037611376179753,-0.022603272715246852,-0.8845315423094764,-0.6807704046915011,5
tz,1405005004,2008,2012,-5.628819942474365,32.90013122558594,tz_1405005004_2008,tz_1405005004_2012,-0.08798064441073505,-0.4175234774791217,-1.1859102103022259,-1.2738908547129608,4
tz,1405009003,2008,2012,-6.348589897155762,33.84669876098633,tz_1405009003_2008,tz_1405009003_2012,0.09613262844480672,-0.3945656413405429,-1.1990805633531616,-1.1029479349083549,5
tz,1406011014,2008,2012,-5.040530204772949,32.799598693847656,tz_1406011014_2008,tz_1406011014_2012,0.7065520044413615,0.8744280653524956,1.3559418816121382,2.0624938860535,5
tz,1406017002,2008,2012,-5.119639873504639,32.89585876464844,tz_1406017002_2008,tz_1406017002_2012,0.40107543725397665,-0.4780204193845485,-1.4877780453014195,-1.086702608047443,3
tz,1501003019,2008,2012,-6.352519989013672,31.290210723876953,tz_1501003019_2008,tz_1501003019_2012,0.11394469418315151,-0.614488364326389,-0.6797655689972767,-0.5658208748141251,4
tz,1501022005,2008,2012,-5.537720203399658,30.342390060424805,tz_1501022005_2008,tz_1501022005_2012,0.6934757928918784,0.2567840928036491,-1.312630645157739,-0.6191548522658605,5
tz,1502020002,2008,2012,-7.817850112915039,31.775590896606445,tz_1502020002_2008,tz_1502020002_2012,0.28310735353363514,-0.09030965770792869,-1.6857931883843706,-1.4026858348507354,4
tz,1503001004,2008,2012,-7.539070129394531,31.11870002746582,tz_1503001004_2008,tz_1503001004_2012,-0.18466918770039473,0.1440581692876643,-1.2952689969246876,-1.4799381846250823,6
tz,1503006001,2008,2012,-7.640230178833008,31.01597023010254,tz_1503006001_2008,tz_1503006001_2012,-0.20656269192098167,-0.04195464568988307,-1.4092644751742744,-1.6158271670952562,3
tz,1503012307,2008,2012,-7.371510028839111,30.625829696655273,tz_1503012307_2008,tz_1503012307_2012,0.39684341928585987,-0.19807780724730517,-1.4983988481341126,-1.1015554288482527,4
tz,1504008004,2008,2012,-7.942200183868408,31.70182991027832,tz_1504008004_2008,tz_1504008004_2012,0.34544082628499195,-8.376239520920148e-4,-1.250450291403695,-0.9050094651187032,5
tz,1601001320,2008,2012,-3.585279941558838,30.715730667114258,tz_1601001320_2008,tz_1601001320_2012,0.3580806829768044,1.0855094673197299,0.18101080478970435,0.5390914877665088,4
tz,1601005003,2008,2012,-3.751389980316162,30.62367057800293,tz_1601005003_2008,tz_1601005003_2012,0.11643830286029024,-0.12953295133626666,-1.4994959070528788,-1.3830576041925886,6
tz,1601019001,2008,2012,-3.7800700664520264,30.438400268554688,tz_1601019001_2008,tz_1601019001_2012,-0.1473129392584675,-0.4892295970025186,-1.5439027379490742,-1.6912156772075417,5
tz,1602004001,2008,2012,-4.20028018951416,30.503599166870117,tz_1602004001_2008,tz_1602004001_2012,-0.0107976344597668,-0.16598285658276568,-1.365289439492179,-1.376087073951946,6
tz,1602006001,2008,2012,-4.365379810333252,30.403459548950195,tz_1602006001_2008,tz_1602006001_2012,1.6579093996435788,1.48855058793756,-0.7340279008613018,0.9238814987822771,4
tz,1602021001,2008,2012,-4.636630058288574,29.839290618896484,tz_1602021001_2008,tz_1602021001_2012,0.7446911692094785,1.1452120630168667,-1.2695945869274046,-0.5249034177179259,5
tz,1603008306,2008,2012,-5.117650032043457,31.03582000732422,tz_1603008306_2008,tz_1603008306_2012,0.23781293571415385,-0.4754681044970058,-0.5892062897583158,-0.3513933540441619,3
tz,1702001001,2008,2012,-3.061429977416992,33.754459381103516,tz_1702001001_2008,tz_1702001001_2012,0.17172509367787267,-0.3539603285456073,-1.1508853403890336,-0.9791602467111609,6
tz,1702011004,2008,2012,-3.194089889526367,33.49076843261719,tz_1702011004_2008,tz_1702011004_2012,0.3835377037399442,-0.09457246924293329,-0.8979623171496044,-0.5144246134096602,4
tz,1703002007,2008,2012,-3.7384400367736816,33.165489196777344,tz_1703002007_2008,tz_1703002007_2012,0.16183437167934467,0.4135274583292279,-1.1995374355253743,-1.0377030638460296,4
tz,1703008003,2008,2012,-3.2850399017333984,32.83058166503906,tz_1703008003_2008,tz_1703008003_2012,0.4513097556357743,-0.3338640137859962,-0.8880824330093631,-0.4367726773735888,5
tz,1704001312,2008,2012,-3.261970043182373,32.43804931640625,tz_1704001312_2008,tz_1704001312_2012,0.315713296563354,2.145162338556615,1.136579883245602,1.452293179808956,3
tz,1704002007,2008,2012,-3.353800058364868,32.427921295166016,tz_1704002007_2008,tz_1704002007_2012,0.06908139310166109,-0.1489337943168883,-0.4148650492204044,-0.34578365611874334,5
tz,1704021001,2008,2012,-4.086060047149658,32.23714828491211,tz_1704021001_2008,tz_1704021001_2012,0.06702835822413741,-0.042308271099573816,-1.1479435968694836,-1.0809152386453462,4
tz,1704023001,2008,2012,-3.776599884033203,32.1561393737793,tz_1704023001_2008,tz_1704023001_2012,0.7497675758236628,0.1374256840255129,-1.2486333810041168,-0.49886580518045404,6
tz,1705006011,2008,2012,-3.435689926147461,31.83885955810547,tz_1705006011_2008,tz_1705006011_2012,0.8961626915463369,-0.0477789315432805,-1.5932163983897385,-0.6970537068434016,4
tz,1706004003,2008,2012,-3.5849099159240723,34.192588806152344,tz_1706004003_2008,tz_1706004003_2012,0.6539192890257003,0.6919206082020883,-1.0665152129766227,-0.4125959239509223,3
tz,1706015002,2008,2012,-3.2015600204467773,34.09928894042969,tz_1706015002_2008,tz_1706015002_2012,0.3393028429630261,-0.3004400970514372,-0.7025219821300259,-0.3632191391669999,6
tz,1707012001,2008,2012,-3.6432900428771973,33.396968841552734,tz_1707012001_2008,tz_1707012001_2012,0.423467277925161,0.5906296381487101,-0.2173633727739344,0.20610390515122656,7
tz,1707013001,2008,2012,-3.558340072631836,33.41669845581055,tz_1707013001_2008,tz_1707013001_2012,0.11991972218446129,-0.19268145500735345,-0.3496120362715267,-0.2296923140870654,4
tz,1708008305,2008,2012,-3.6106600761413574,33.83102035522461,tz_1708008305_2008,tz_1708008305_2012,-0.06576646034952818,-0.08612168860598711,0.5950255408080393,0.5292590804585111,3
tz,1708010002,2008,2012,-3.710059881210327,33.94071960449219,tz_1708010002_2008,tz_1708010002_2012,0.842147193956297,1.5065698151164246,-0.7635906993379806,0.07855649461831643,4
tz,1708017001,2008,2012,-3.8376400470733643,33.70000076293945,tz_1708017001_2008,tz_1708017001_2012,0.3324611804984591,-0.035696667528453255,-1.1330669248526442,-0.8006057443541851,7
tz,1801018003,2008,2012,-1.814229965209961,30.943540573120117,tz_1801018003_2008,tz_1801018003_2012,0.7406713573985901,-0.11007257148278679,-0.5686686614013083,0.1720026959972818,4
tz,1802003003,2008,2012,-1.2130099534988403,31.46394920349121,tz_1802003003_2008,tz_1802003003_2012,0.17763907327665227,-0.24359049892735035,-0.9049334802004831,-0.7272944069238308,3
tz,1802031002,2008,2012,-1.3385000228881836,31.684680938720703,tz_1802031002_2008,tz_1802031002_2012,0.4167582730805575,0.013262842101405345,-1.1680871571357292,-0.7513288840551716,3
tz,1804014007,2008,2012,-3.1514599323272705,31.895750045776367,tz_1804014007_2008,tz_1804014007_2012,0.4130128007789986,0.014760870317310845,-0.8408543739178734,-0.42784157313887483,3
tz,1805007004,2008,2012,-2.8295700550079346,30.460290908813477,tz_1805007004_2008,tz_1805007004_2012,0.2518607936629736,0.7642141793474645,-1.304210144059288,-1.0523493503963144,4
tz,1806008011,2008,2012,-1.3356499671936035,31.822940826416016,tz_1806008011_2008,tz_1806008011_2012,0.5412282579573672,0.045232173743036334,1.2321251129379556,1.7733533708953226,3
tz,1901011005,2008,2012,-2.017009973526001,32.86827850341797,tz_1901011005_2008,tz_1901011005_2012,0.3804569366534338,0.0553358395717542,-0.9901762307002063,-0.6097192940467725,6
tz,1903002076,2008,2012,-2.519040107727051,33.00679016113281,tz_1903002076_2008,tz_1903002076_2012,-0.009494663021633062,0.31525821059275905,-0.3513351922595744,-0.3608298552812074,3
tz,1904020004,2008,2012,-3.319780111312866,32.973541259765625,tz_1904020004_2008,tz_1904020004_2012,0.15691120851332516,-0.19467621755187414,-1.462999773543584,-1.306088565030259,5
tz,1906004003,2008,2012,-2.6306099891662598,31.96993064880371,tz_1906004003_2008,tz_1906004003_2012,-0.2622357356204544,0.10549325248041255,-0.9785069798278443,-1.2407427154482986,3
tz,1906021004,2008,2012,-2.9002599716186523,32.23957824707031,tz_1906021004_2008,tz_1906021004_2012,0.7242224767583713,1.0592599856141027,-0.8269933182200782,-0.1027708414617069,4
tz,1906028005,2008,2012,-3.1686699390411377,31.948259353637695,tz_1906028005_2008,tz_1906028005_2012,0.5183155363508398,-0.17522843838028185,-1.5272505538660197,-1.0089350175151799,4
tz,1908004321,2008,2012,-2.493269920349121,32.91048049926758,tz_1908004321_2008,tz_1908004321_2012,0.9210132054707829,1.4888953564410619,0.685221640025542,1.606234845496325,4
tz,1908006003,2008,2012,-2.427759885787964,32.945411682128906,tz_1908006003_2008,tz_1908006003_2012,-0.3893499550450897,0.11475078609419553,-0.5029907609416283,-0.892340715986718,3
tz,2001017005,2008,2012,-1.324779987335205,34.3549690246582,tz_2001017005_2008,tz_2001017005_2012,0.2981062745261308,0.028935120369451756,-0.8593365348811496,-0.5612302603550188,5
tz,2002001003,2008,2012,-1.7065099477767944,34.25981903076172,tz_2002001003_2008,tz_2002001003_2012,-0.14139807821152947,0.27185863401401233,-1.2671079575146211,-1.4085060357261505,3
tz,2003003002,2008,2012,-1.5640900135040283,34.073760986328125,tz_2003003002_2008,tz_2003003002_2012,1.186408369960934,0.1417697205648354,-1.5702481018165484,-0.38383973185561426,3
tz,2003024004,2008,2012,-1.8992700576782227,33.40155029296875,tz_2003024004_2008,tz_2003024004_2012,-0.12374346974030707,-0.13187022931627645,-1.302734862090035,-1.4264783318303422,5
tz,2004020001,2008,2012,-1.9322500228881836,33.85459899902344,tz_2004020001_2008,tz_2004020001_2012,0.095457673538366,-0.2373230777445037,-1.4409211261583454,-1.3454634526199793,7
tz,2005011003,2008,2012,-1.5111700296401978,33.77141189575195,tz_2005011003_2008,tz_2005011003_2012,1.3504430382534156,1.216029533773483,1.4556231437956326,2.8060661820490482,5
